id,id_str,screen_name,location,description,url,followers_count,friends_count,listed_count,created_at,favourites_count,verified,statuses_count,lang,status,default_profile,default_profile_image,Has_extended_profile,name,bot
3023791087,3023791087,Raghavendra777K,"Hyderabad, India",b'',None,8,32,0,Tue Feb 17 11:14:54 +0000 2015,40,FALSE,7,en,"{'created_at': 'Wed Feb 01 16:44:18 +0000 2017', 'id': 826833567133138945, 'id_str': '826833567133138945', 'text': b'#PaytmT20Series Yuzvendra Chahal https://t.co/UV9mUjK3de', 'truncated': False, 'entities': {'hashtags': [{'text': 'PaytmT20Series', 'indices': [0, 15]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/UV9mUjK3de', 'expanded_url': 'https://twitter.com/Paytm/status/826833393551712256', 'display_url': 'twitter.com/Paytm/status/8€', 'indices': [33, 56]}]}, 'source': b'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': True, 'quoted_status_id': 826833393551712256, 'quoted_status_id_str': '826833393551712256', 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'lv'}",FALSE,FALSE,TRUE,b'k.raghavendra',0
40400019,40400019,PrabhuChawla,"New Delhi, India","b'Based in New Delhi ,Editorial Director, The New Indian Express and The Sunday Standard. CEO, Eventxpress Managmnt Services. Tweets personal. RT not endorsmnt'",https://t.co/uLY24VdaX8,553474,278,2000,Sat May 16 03:24:16 +0000 2009,871,TRUE,22334,en,"{'created_at': 'Sat Mar 11 17:49:11 +0000 2017', 'id': 840620634442883072, 'id_str': '840620634442883072', 'text': b'By 2020, the BJP would add 16 seats to its current tally of just one from UP. https://t.co/uP8TJNNnRM', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/uP8TJNNnRM', 'expanded_url': 'https://twitter.com/bimalshahi/status/840618865994285056', 'display_url': 'twitter.com/bimalshahi/sta€', 'indices': [78, 101]}]}, 'source': b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': {'id': '317fcc4b21a604d5', 'url': 'https://api.twitter.com/1.1/geo/id/317fcc4b21a604d5.json', 'place_type': 'city', 'name': 'New Delhi', 'full_name': 'New Delhi, India', 'country_code': 'IN', 'country': 'India', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[76.84252, 28.397657], [77.347652, 28.397657], [77.347652, 28.879322], [76.84252, 28.879322]]]}, 'attributes': {}}, 'contributors': None, 'is_quote_status': True, 'quoted_status_id': 840618865994285056, 'quoted_status_id_str': '840618865994285056', 'retweet_count': 18, 'favorite_count': 39, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",TRUE,FALSE,FALSE,b'Prabhu Chawla',0
3095439056,3095439056,Podaaaanga,,b'',None,28,81,0,Wed Mar 18 07:02:32 +0000 2015,2,FALSE,569,en,"{'created_at': 'Sat Mar 11 18:52:42 +0000 2017', 'id': 840636618662801408, 'id_str': '840636618662801408', 'text': b'@BP_speak @steve_hanke kek', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'BP_speak', 'name': b'MumbaiMeriJaan', 'id': 44099457, 'id_str': '44099457', 'indices': [0, 9]}, {'screen_name': 'steve_hanke', 'name': b'Prof. Steve Hanke', 'id': 863527548, 'id_str': '863527548', 'indices': [10, 22]}], 'urls': []}, 'source': b'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': 840635929865924608, 'in_reply_to_status_id_str': '840635929865924608', 'in_reply_to_user_id': 44099457, 'in_reply_to_user_id_str': '44099457', 'in_reply_to_screen_name': 'BP_speak', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'und'}",TRUE,FALSE,FALSE,b'Podaaaanga',0
1324334436,1324334436,PiyushGoyal,India,"b'Minister of State with Independent Charge for Power, Coal, New & Renewable Energy and Mines in Government of India l Office https://t.co/rtkTy2atHH'",https://t.co/5MVUlt2HGI,1031731,409,1297,Wed Apr 03 11:02:14 +0000 2013,2190,TRUE,12926,en,"{'created_at': 'Sat Mar 11 15:48:46 +0000 2017', 'id': 840590328528687108, 'id_str': '840590328528687108', 'text': b'We are committed to fulfilling the expectations of the people and ensuring delivery of our promises.', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': b'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 152, 'favorite_count': 735, 'favorited': False, 'retweeted': False, 'lang': 'en'}",FALSE,FALSE,FALSE,b'Piyush Goyal',0
4185882260,4185882260,Nikhy_Mirza,Ubiquitous ;),"b""Not so easy going girl with not so many demands., but dreams! No matter I'm a lil lazy and late to chase them. :P""",None,29,201,0,Tue Nov 10 03:04:09 +0000 2015,36,FALSE,94,en,"{'created_at': 'Sun Mar 05 16:47:09 +0000 2017', 'id': 838430696448405505, 'id_str': '838430696448405505', 'text': b'RT @karanjohar: https://t.co/OyGb4SnwId', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'karanjohar', 'name': b'Karan Johar', 'id': 57928790, 'id_str': '57928790', 'indices': [3, 14]}], 'urls': [], 'media': [{'id': 838233108835090432, 'id_str': '838233108835090432', 'indices': [16, 39], 'media_url': 'http://pbs.twimg.com/media/C6IAkkMWQAAHeW9.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C6IAkkMWQAAHeW9.jpg', 'url': 'https://t.co/OyGb4SnwId', 'display_url': 'pic.twitter.com/OyGb4SnwId', 'expanded_url': 'https://twitter.com/karanjohar/status/838233122906980352/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 750, 'h': 864, 'resize': 'fit'}, 'small': {'w': 590, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 750, 'h': 864, 'resize': 'fit'}}, 'source_status_id': 838233122906980352, 'source_status_id_str': '838233122906980352', 'source_user_id': 57928790, 'source_user_id_str': '57928790'}]}, 'extended_entities': {'media': [{'id': 838233108835090432, 'id_str': '838233108835090432', 'indices': [16, 39], 'media_url': 'http://pbs.twimg.com/media/C6IAkkMWQAAHeW9.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C6IAkkMWQAAHeW9.jpg', 'url': 'https://t.co/OyGb4SnwId', 'display_url': 'pic.twitter.com/OyGb4SnwId', 'expanded_url': 'https://twitter.com/karanjohar/status/838233122906980352/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 750, 'h': 864, 'resize': 'fit'}, 'small': {'w': 590, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 750, 'h': 864, 'resize': 'fit'}}, 'source_status_id': 838233122906980352, 'source_status_id_str': '838233122906980352', 'source_user_id': 57928790, 'source_user_id_str': '57928790'}]}, 'source': b'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Sun Mar 05 03:42:04 +0000 2017', 'id': 838233122906980352, 'id_str': '838233122906980352', 'text': b'https://t.co/OyGb4SnwId', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 838233108835090432, 'id_str': '838233108835090432', 'indices': [0, 23], 'media_url': 'http://pbs.twimg.com/media/C6IAkkMWQAAHeW9.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C6IAkkMWQAAHeW9.jpg', 'url': 'https://t.co/OyGb4SnwId', 'display_url': 'pic.twitter.com/OyGb4SnwId', 'expanded_url': 'https://twitter.com/karanjohar/status/838233122906980352/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 750, 'h': 864, 'resize': 'fit'}, 'small': {'w': 590, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 750, 'h': 864, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 838233108835090432, 'id_str': '838233108835090432', 'indices': [0, 23], 'media_url': 'http://pbs.twimg.com/media/C6IAkkMWQAAHeW9.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C6IAkkMWQAAHeW9.jpg', 'url': 'https://t.co/OyGb4SnwId', 'display_url': 'pic.twitter.com/OyGb4SnwId', 'expanded_url': 'https://twitter.com/karanjohar/status/838233122906980352/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 750, 'h': 864, 'resize': 'fit'}, 'small': {'w': 590, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 750, 'h': 864, 'resize': 'fit'}}}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 5972, 'favorite_count': 31816, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'und'}, 'is_quote_status': False, 'retweet_count': 5972, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'und'}",TRUE,FALSE,TRUE,b'Nikhat Mirza',0
18839785,18839785,narendramodi,India,b'Prime Minister of India',http://t.co/i7NW4Bof2G,27809145,1640,20366,Sat Jan 10 17:18:56 +0000 2009,0,TRUE,14322,en,"{'created_at': 'Sat Mar 11 17:42:03 +0000 2017', 'id': 840618838991360000, 'id_str': '840618838991360000', 'text': b'Lata Didi, thank you very much for the wishes. As always, your wishes are very special. https://t.co/f4rcVdCDxQ', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/f4rcVdCDxQ', 'expanded_url': 'https://twitter.com/mangeshkarlata/status/840446992509743109', 'display_url': 'twitter.com/mangeshkarlata€', 'indices': [88, 111]}]}, 'source': b'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': True, 'quoted_status_id': 840446992509743109, 'quoted_status_id_str': '840446992509743109', 'retweet_count': 3162, 'favorite_count': 11742, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",FALSE,FALSE,TRUE,b'Narendra Modi',0
94129050,94129050,MTA,New York Metro Region,"b'The official Twitter feed of the New York MTA. For service updates and customer service, please follow @NYCTSubway, @NYCTBus, @LIRR & @MetroNorth.'",http://t.co/ZH7pSAjS3Z,905794,262,3484,Wed Dec 02 17:06:41 +0000 2009,190,TRUE,7913,en,"{'created_at': 'Wed Mar 08 14:41:04 +0000 2017', 'id': 839486126436007936, 'id_str': '839486126436007936', 'text': b"".@MTA Interim Exec Director Ronnie Hakim keynotes @PANYNJ International Women's Day. https://t.co/d39DBFS5F0"", 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MTA', 'name': b'MTA', 'id': 94129050, 'id_str': '94129050', 'indices': [1, 5]}, {'screen_name': 'PANYNJ', 'name': b'Port Authority NY&NJ', 'id': 43464013, 'id_str': '43464013', 'indices': [50, 57]}], 'urls': [], 'media': [{'id': 839486120111063040, 'id_str': '839486120111063040', 'indices': [85, 108], 'media_url': 'http://pbs.twimg.com/media/C6Z0La8XQAAzRRh.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C6Z0La8XQAAzRRh.jpg', 'url': 'https://t.co/d39DBFS5F0', 'display_url': 'pic.twitter.com/d39DBFS5F0', 'expanded_url': 'https://twitter.com/MTA/status/839486126436007936/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 2046, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 679, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1199, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}}]}, 'extended_entities': {'media': [{'id': 839486120111063040, 'id_str': '839486120111063040', 'indices': [85, 108], 'media_url': 'http://pbs.twimg.com/media/C6Z0La8XQAAzRRh.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C6Z0La8XQAAzRRh.jpg', 'url': 'https://t.co/d39DBFS5F0', 'display_url': 'pic.twitter.com/d39DBFS5F0', 'expanded_url': 'https://twitter.com/MTA/status/839486126436007936/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 2046, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 679, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1199, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}}]}, 'source': b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 6, 'favorite_count': 7, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",FALSE,FALSE,FALSE,b'MTA',0
465329295,465329295,moviesndtv,Delhi ,"b'Get your entertainment fix here: Bollywood masala, Hollywood gossip, and celebrity photos \xe2\x80\x93 served hot and fresh'",http://t.co/ee5Bc3mgGl,115530,61,305,Mon Jan 16 07:00:33 +0000 2012,6,FALSE,33834,en,"{'created_at': 'Sat Mar 11 13:27:57 +0000 2017', 'id': 840554892678819840, 'id_str': '840554892678819840', 'text': b""In Pics: @vidya_balan's Day Out With #BegumJaan Ladies https://t.co/q1BdhnbLdB https://t.co/LmYkNEYFfU"", 'truncated': False, 'entities': {'hashtags': [{'text': 'BegumJaan', 'indices': [37, 47]}], 'symbols': [], 'user_mentions': [{'screen_name': 'vidya_balan', 'name': b'vidya balan', 'id': 66718613, 'id_str': '66718613', 'indices': [9, 21]}], 'urls': [{'url': 'https://t.co/q1BdhnbLdB', 'expanded_url': 'https://goo.gl/c5fBQ9', 'display_url': 'goo.gl/c5fBQ9', 'indices': [55, 78]}], 'media': [{'id': 840554856041570305, 'id_str': '840554856041570305', 'indices': [79, 102], 'media_url': 'http://pbs.twimg.com/media/C6pAMCiWYAEvwVa.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C6pAMCiWYAEvwVa.jpg', 'url': 'https://t.co/LmYkNEYFfU', 'display_url': 'pic.twitter.com/LmYkNEYFfU', 'expanded_url': 'https://twitter.com/moviesndtv/status/840554892678819840/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 700, 'h': 700, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 700, 'h': 700, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 840554856041570305, 'id_str': '840554856041570305', 'indices': [79, 102], 'media_url': 'http://pbs.twimg.com/media/C6pAMCiWYAEvwVa.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C6pAMCiWYAEvwVa.jpg', 'url': 'https://t.co/LmYkNEYFfU', 'display_url': 'pic.twitter.com/LmYkNEYFfU', 'expanded_url': 'https://twitter.com/moviesndtv/status/840554892678819840/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 700, 'h': 700, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 700, 'h': 700, 'resize': 'fit'}}}, {'id': 840554856054214657, 'id_str': '840554856054214657', 'indices': [79, 102], 'media_url': 'http://pbs.twimg.com/media/C6pAMClXUAErjMk.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C6pAMClXUAErjMk.jpg', 'url': 'https://t.co/LmYkNEYFfU', 'display_url': 'pic.twitter.com/LmYkNEYFfU', 'expanded_url': 'https://twitter.com/moviesndtv/status/840554892678819840/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'medium': {'w': 800, 'h': 600, 'resize': 'fit'}, 'large': {'w': 800, 'h': 600, 'resize': 'fit'}}}, {'id': 840554856054214660, 'id_str': '840554856054214660', 'indices': [79, 102], 'media_url': 'http://pbs.twimg.com/media/C6pAMClXUAQU6D4.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C6pAMClXUAQU6D4.jpg', 'url': 'https://t.co/LmYkNEYFfU', 'display_url': 'pic.twitter.com/LmYkNEYFfU', 'expanded_url': 'https://twitter.com/moviesndtv/status/840554892678819840/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 700, 'h': 900, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 529, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 700, 'h': 900, 'resize': 'fit'}}}]}, 'source': b'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 1, 'favorite_count': 4, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",FALSE,FALSE,FALSE,b'NDTV Movies',0
224822646,224822646,mmarsh23,"San Diego, CA","b'@ai_one , @visenze , Visual Search for Fashion & Retail, and all things curious'",https://t.co/GIONQMQRo1,566,1959,24,Thu Dec 09 23:30:11 +0000 2010,63,FALSE,1095,en,"{'created_at': 'Fri Mar 10 01:32:47 +0000 2017', 'id': 840012524598657024, 'id_str': '840012524598657024', 'text': b'Snap Makes a Bet on the Cultural Supremacy of the Camera https://t.co/en5wGdkgBS', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/en5wGdkgBS', 'expanded_url': 'https://nyti.ms/2m1iVdG', 'display_url': 'nyti.ms/2m1iVdG', 'indices': [57, 80]}]}, 'source': b'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",FALSE,FALSE,FALSE,b'Marissa Marsh',0
87174678,87174678,MirzaSania,"æT: 52.478533,-1.907616",b'Dreamer.Believer.Doer. Even against all odds./ @UN_Women Goodwill Ambassador for South Asia',https://t.co/BNTvED0c4a,5279344,101,1,Tue Nov 03 12:02:55 +0000 2009,23,TRUE,5171,en,"{'created_at': 'Fri Mar 10 02:49:36 +0000 2017', 'id': 840031855743270914, 'id_str': '840031855743270914', 'text': b'When we all happen to win matches on the same day and cannot cope with the excitement anymore\xe2\x80\xa6 https://t.co/H790vOkVae', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/H790vOkVae', 'expanded_url': 'https://www.instagram.com/p/BRcQH6dgkQT/', 'display_url': 'instagram.com/p/BRcQH6dgkQT/', 'indices': [95, 118]}]}, 'source': b'<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 57, 'favorite_count': 906, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",FALSE,FALSE,FALSE,b'Sania Mirza',0
55654764,55654764,MickEbeling,Venice Beach,"b'https://t.co/eqIRucIc65\n@NotImpossible\n#Eyewriter, #ProjectDaniel,\nAuthor of #NotImpossible\n#HelpOneHelpMany\nTechnology for the Sake of Humanity'",https://t.co/BKFk55VidG,4121,398,133,Fri Jul 10 20:24:12 +0000 2009,1295,FALSE,2819,en,"{'created_at': 'Wed Mar 08 21:54:28 +0000 2017', 'id': 839595197034033167, 'id_str': '839595197034033167', 'text': b'RT @NotImpossible: Happy #InternationalWomensDay from an NIL hero, Lesley Onstott, who is on the road working with #refugees! @SamaritansPu\xe2\x80\xa6', 'truncated': False, 'entities': {'hashtags': [{'text': 'InternationalWomensDay', 'indices': [25, 48]}, {'text': 'refugees', 'indices': [115, 124]}], 'symbols': [], 'user_mentions': [{'screen_name': 'NotImpossible', 'name': b'Not Impossible', 'id': 1735713398, 'id_str': '1735713398', 'indices': [3, 17]}], 'urls': []}, 'source': b'<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Wed Mar 08 21:54:07 +0000 2017', 'id': 839595110291529728, 'id_str': '839595110291529728', 'text': b'Happy #InternationalWomensDay from an NIL hero, Lesley Onstott, who is on the road working with #refugees!\xe2\x80\xa6 https://t.co/ImKvwTVqMO', 'truncated': True, 'entities': {'hashtags': [{'text': 'InternationalWomensDay', 'indices': [6, 29]}, {'text': 'refugees', 'indices': [96, 105]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ImKvwTVqMO', 'expanded_url': 'https://twitter.com/i/web/status/839595110291529728', 'display_url': 'twitter.com/i/web/status/8€', 'indices': [108, 131]}]}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': {'id': 'e4a0d228eb6be76b', 'url': 'https://api.twitter.com/1.1/geo/id/e4a0d228eb6be76b.json', 'place_type': 'city', 'name': 'Philadelphia', 'full_name': 'Philadelphia, PA', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-75.280284, 39.871811], [-74.955712, 39.871811], [-74.955712, 40.13792], [-75.280284, 40.13792]]]}, 'attributes': {}}, 'contributors': None, 'is_quote_status': False, 'retweet_count': 2, 'favorite_count': 5, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 2, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",TRUE,FALSE,FALSE,b'Mick Ebeling',0
2202446231,2202446231,MD_ABDUL_SHAHID,"Chennai, India","b'Interested in doing Not-so-easy-going things, not because I want to but because I need to.'",None,6,44,0,Sun Dec 01 00:08:59 +0000 2013,27,FALSE,57,en,"{'created_at': 'Thu Feb 09 07:08:46 +0000 2017', 'id': 829587832129871872, 'id_str': '829587832129871872', 'text': b'@jeni_sha15 @RGVzoomin Because only he can do that, No other dare to.', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'jeni_sha15', 'name': b'Jenn', 'id': 43112884, 'id_str': '43112884', 'indices': [0, 11]}, {'screen_name': 'RGVzoomin', 'name': b'Ram Gopal Varma', 'id': 43017766, 'id_str': '43017766', 'indices': [12, 22]}], 'urls': []}, 'source': b'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': 829299936818786308, 'in_reply_to_status_id_str': '829299936818786308', 'in_reply_to_user_id': 43112884, 'in_reply_to_user_id_str': '43112884', 'in_reply_to_screen_name': 'jeni_sha15', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",TRUE,FALSE,TRUE,b'MD ABDUL SHAHID',0
